index,score,leq_mean,leq_var,leq_std,leq_max,leq_10,leq_25,leq_median,leq_75,leq_90,leq_10-leq_90,loudness_mean,loudness_var,loudness_std,loudness_max,loudness_10,loudness_25,loudness_median,loudness_75,loudness_90,loudness_10-loudness_90,roughness_mean,roughness_var,roughness_std,roughness_max,roughness_10,roughness_25,roughness_median,roughness_75,roughness_90,roughness_10-roughness_90,sharpness_mean,sharpness_var,sharpness_std,sharpness_max,sharpness_10,sharpness_25,sharpness_median,sharpness_75,sharpness_90,sharpness_10-sharpness_90,fluct_mean,fluct_var,fluct_std,fluct_max,fluct_10,fluct_25,fluct_median,fluct_75,fluct_90,fluct_10-fluct_90,tonality_mean,tonality_var,tonality_std,tonality_max,tonality_10,tonality_25,tonality_median,tonality_75,tonality_90,tonality_10-tonality_90
1,2,50.59845,7.66467,2.76925,56.17242,46.71157,48.73715,51.13378,52.63855,53.78394,7.07237,6.38703,2.61359,1.62011,10.939,4.308,4.947,6.396,7.5535,8.413,4.105,3.73166,1.21941,1.1043,5.92734,2.13385,2.92492,3.94754,4.60483,5.00038,2.86653,2.31614,0.06684,0.25909,3.46466,2.06638,2.16796,2.26338,2.37764,2.57109,0.50471,0.01568,0.00003,0.00514,0.02605,0.00959,0.0108,0.01546,0.0203,0.02175,0.01216,0.02732,0.00088,0.0298,0.13762,0,0,0.02172,0.04784,0.06766,0.06766
2,2,55.73223328,6.655476321,2.579935663,65.17723083,52.41318893,53.84829712,55.83679962,57.59335709,58.85823059,6.445041656,7.831392882,3.456025257,1.859700732,16.86000061,5.860500097,6.400000095,7.247000217,8.994000435,10.69200039,4.831500292,1.571958052,0.048928599,0.221199788,3.028728247,1.336321115,1.422899246,1.560640812,1.698259294,1.820411444,0.484090328,1.832861253,0.017972921,0.134110856,2.444944859,1.680299044,1.744787931,1.815830588,1.903819442,2.022323489,0.342024446,0.121221954,0.002115187,0.045997854,0.209157616,0.054575952,0.091772132,0.123620197,0.150746956,0.190496556,0.135920605,0.044188073,0.001731427,0.041625232,0.231919423,0,0,0.039641578,0.071142502,0.102402084,0.102402084
3,2,51.48705742,7.222835832,2.687652875,55.82583237,47.67463112,51.56452942,52.20540237,52.78129959,53.3186512,5.644020081,7.205300353,1.432264105,1.197198495,10.43099976,5.681499958,7.156000137,7.493000031,7.788000107,8.082000256,2.400500298,1.23322303,0.016799157,0.129612551,1.594625354,0.99890995,1.229958594,1.267020822,1.298003376,1.333139122,0.334229171,3.149101686,0.166747795,0.408493037,3.705299139,2.756368279,3.147664309,3.262202978,3.352477074,3.426446557,0.670078278,0.003707858,5.30E-05,0.007279283,0.053294327,0.001262346,0.001493953,0.001929242,0.002882176,0.005165167,0.003902821,0.03386283,0.001162009,0.034100395,0.158644438,0,0,0.030973697,0.058005944,0.081527717,0.081527717
4,2,56.56616622,0.419792172,0.647942508,59.10173798,55.76618195,56.08434296,56.49152756,57.0177536,57.46828079,1.702098846,10.65331745,0.263078346,0.513094264,13.5340004,10.04649973,10.2840004,10.61100006,10.9829998,11.31550026,1.26900053,1.592863849,0.005868402,0.076606083,1.821672797,1.522476256,1.553511858,1.592368364,1.633999527,1.668020487,0.145544231,3.235257865,0.028290778,0.168258515,3.768419981,3.045426726,3.128735781,3.220449448,3.341471434,3.46285224,0.417425513,0.004354653,8.89E-05,0.009431479,0.073406406,0.001673328,0.001937334,0.002470604,0.003076655,0.004135777,0.002462449,0.127691555,0.00107712,0.032831194,0.256203204,0.088362899,0.106171958,0.126439124,0.148457393,0.168794118,0.080431219
5,2,56.20586982,31.997218,5.656859792,69.8013916,49.15524673,50.57995224,55.75161743,60.91941833,64.01451492,14.85926819,9.911990742,14.337042,3.787776863,26.15999985,5.824499846,6.381999969,8.512999535,12.72200012,15.64000034,9.815500498,1.371286905,0.040016879,0.20004372,2.44583869,1.198095679,1.254193366,1.331092536,1.426231742,1.618875325,0.420779645,2.6823851,0.14251011,0.377639528,3.481250048,2.120913148,2.207496643,2.785190344,2.957009077,3.101729393,0.980816245,0.022943095,0.000242145,0.015563281,0.060173772,0.002038592,0.004657041,0.0224538,0.035546554,0.04408838,0.042049789,0.146297019,0.010145678,0.10076162,0.548786163,0.040721033,0.075615346,0.122194931,0.199665517,0.293414041,0.252693009
6,2,51.99082316,5.15460315,2.270476033,61.93386841,49.13683701,50.20231628,51.80779648,53.69678116,54.86427498,5.727437973,6.799630608,1.290718438,1.136502421,15.68799973,5.585500002,5.93900013,6.558000088,7.543000221,8.289000034,2.703500032,1.37463993,0.024309662,0.155916749,2.305524349,1.218222022,1.268645108,1.349442899,1.46723336,1.554065764,0.335843742,1.948616933,0.012785504,0.113113264,2.393342733,1.814368546,1.875613213,1.935972214,2.015330315,2.088398814,0.274030268,0.009293118,0.000100757,0.010039217,0.077104032,0.003346853,0.004458151,0.006561229,0.010575588,0.016110806,0.012763953,0.063889966,0.002686954,0.051854294,0.562304616,0,0.028721206,0.058621351,0.093967944,0.126623951,0.126623951
