,25s_file_name,level,distance
261,128-L-2.wav,3.0,37.57294715694678
262,128-L-3.wav,3.0,30.555639917238885
263,128-L-4.wav,3.0,31.53813231041229
264,128-L-5.wav,3.0,36.24894957734396
265,128-L-6.wav,3.0,34.39851963546108
266,128-L-7.wav,3.0,33.17989001118602
267,128-L-8.wav,3.0,32.48252423111951
268,128-L-9.wav,3.0,31.275853725307787
269,129-L-1.wav,3.0,31.86273904357329
270,129-L-10.wav,3.0,35.34815434373095
271,129-L-11.wav,3.0,33.54947068655797
272,129-L-12.wav,3.0,36.309130941711615
273,129-L-2.wav,3.0,32.72641992177797
274,129-L-3.wav,3.0,35.83200014543107
275,129-L-4.wav,3.0,34.92203271661018
276,129-L-5.wav,3.0,34.21584913245131
277,129-L-6.wav,3.0,36.368852088118444
278,129-L-7.wav,3.0,40.23497511082063
279,129-L-8.wav,3.0,35.01763492160897
280,129-L-9.wav,3.0,35.96580551332591
281,130-L-1.wav,3.0,33.58773813121346
282,130-L-10.wav,3.0,38.58591318777077
283,130-L-11.wav,3.0,27.504005643346204
284,130-L-2.wav,3.0,35.6947470149045
285,130-L-3.wav,3.0,34.04599260652312
286,130-L-4.wav,3.0,35.7302142635193
287,130-L-5.wav,3.0,34.7013059418363
288,130-L-6.wav,3.0,33.163384906452244
289,130-L-7.wav,3.0,35.75063572943595
290,130-L-8.wav,3.0,36.35751822551249
291,130-L-9.wav,3.0,31.056461856701663
292,131-L-1.wav,3.0,38.878588953276285
293,131-L-10.wav,3.0,34.86230033505731
294,131-L-11.wav,3.0,34.842463960261654
295,131-L-12.wav,3.0,33.574899713217555
296,131-L-2.wav,3.0,31.310814022256448
297,131-L-3.wav,3.0,33.96511681946761
298,131-L-4.wav,3.0,31.5554733797757
299,131-L-5.wav,3.0,35.967554296313146
300,131-L-6.wav,3.0,32.71696050535762
301,131-L-7.wav,3.0,33.15335477268382
302,131-L-8.wav,3.0,34.63095548390563
303,131-L-9.wav,3.0,28.621948598638433
304,132-L-1.wav,3.0,34.652602154165116
305,132-L-10.wav,3.0,32.92064413967521
306,132-L-11.wav,3.0,31.520806128759062
307,132-L-12.wav,3.0,34.57915310721573
308,132-L-2.wav,3.0,34.80000245951126
309,132-L-3.wav,3.0,40.62272994258263
310,132-L-4.wav,3.0,35.440057555034706
311,132-L-5.wav,3.0,35.10039455493462
312,132-L-6.wav,3.0,36.604320243536876
313,132-L-7.wav,3.0,32.50790609948593
314,132-L-8.wav,3.0,35.622598822636576
315,132-L-9.wav,3.0,33.853923908804276
316,133-L-1.wav,3.0,31.00595499065648
317,133-L-10.wav,3.0,28.729918816934294
318,133-L-11.wav,3.0,32.26777383365709
319,133-L-12.wav,1.0,32.76517308849334
320,133-L-2.wav,3.0,31.586068309545784
321,133-L-3.wav,3.0,28.03649791274047
322,133-L-4.wav,3.0,26.423512999443073
323,133-L-5.wav,3.0,31.043798413405007
324,133-L-6.wav,3.0,29.961741514105782
325,133-L-7.wav,3.0,31.432864465812568
326,133-L-8.wav,1.0,32.38825279085709
327,133-L-9.wav,3.0,32.35211938129076
328,134-L-1.wav,1.0,33.29990211270694
329,134-L-10.wav,1.0,35.37834747555072
330,134-L-11.wav,1.0,31.87184405915294
331,134-L-12.wav,3.0,27.850744083691932
332,134-L-2.wav,1.0,35.72871813851051
333,134-L-3.wav,1.0,40.777570411781696
334,134-L-4.wav,1.0,39.28558713721789
335,134-L-5.wav,1.0,34.68311917584225
336,134-L-6.wav,1.0,32.96063947876919
337,134-L-7.wav,1.0,33.85354637766809
338,134-L-8.wav,1.0,35.76915735520228
339,134-L-9.wav,1.0,36.879128533937745
340,135-L-1.wav,3.0,28.975646957987507
341,135-L-10.wav,3.0,27.81185659318797
342,135-L-11.wav,3.0,26.14215531055037
343,135-L-12.wav,3.0,28.30313356500001
344,135-L-2.wav,3.0,31.167617556431363
345,135-L-3.wav,3.0,29.524399504181005
346,135-L-4.wav,3.0,23.79804596225958
347,135-L-5.wav,3.0,30.942479106825626
348,135-L-6.wav,3.0,27.064378578034898
349,135-L-7.wav,3.0,26.80978474430914
350,135-L-8.wav,3.0,29.48100604064169
351,135-L-9.wav,3.0,26.395899278318083
352,136-L-1.wav,3.0,27.517440883847662
353,136-L-10.wav,3.0,27.996470183236617
354,136-L-11.wav,3.0,34.33096280866473
355,136-L-2.wav,3.0,29.933007034952464
356,136-L-3.wav,3.0,30.198257654547948
357,136-L-4.wav,3.0,25.542376874390566
358,136-L-5.wav,3.0,28.75813865309664
359,136-L-6.wav,3.0,25.131122231880177
360,136-L-7.wav,3.0,34.81429375904807
361,136-L-8.wav,3.0,31.7599408203784
362,136-L-9.wav,3.0,35.59320992637801
363,137-L-1.wav,3.0,59.431611616720716
364,137-L-10.wav,3.0,45.94692665493494
365,137-L-11.wav,3.0,46.604147697487065
366,137-L-12.wav,3.0,54.80860003517011
367,137-L-2.wav,3.0,46.526040876278714
368,137-L-3.wav,3.0,40.517514123743375
369,137-L-4.wav,3.0,37.16679921499988
370,137-L-5.wav,3.0,40.71311430768176
371,137-L-6.wav,3.0,36.46331990550375
372,137-L-7.wav,3.0,43.33455802151414
373,137-L-8.wav,3.0,35.62034361665376
374,137-L-9.wav,3.0,43.124955389990696
375,138-L-1.wav,1.0,32.464328885824955
376,138-L-10.wav,1.0,39.794755881929795
377,138-L-11.wav,1.0,35.4522253892094
378,138-L-2.wav,1.0,33.69858937566673
379,138-L-3.wav,1.0,30.105530361109437
380,138-L-4.wav,1.0,32.342846917566916
381,138-L-5.wav,1.0,35.48486257489732
382,138-L-6.wav,1.0,37.88954948384747
383,138-L-7.wav,1.0,39.27950761667235
384,138-L-8.wav,1.0,35.78586135864407
385,138-L-9.wav,3.0,34.13472487111401
386,139-L-1.wav,1.0,33.315812366498136
387,139-L-10.wav,1.0,32.75463637192146
388,139-L-11.wav,1.0,27.450528735331428
389,139-L-12.wav,1.0,39.87264134248191
390,139-L-2.wav,1.0,32.3621398832825
391,139-L-3.wav,1.0,30.155615029326277
392,139-L-4.wav,1.0,35.76337351587001
393,139-L-5.wav,1.0,41.81122599007353
394,139-L-6.wav,1.0,36.496170275579445
395,139-L-7.wav,1.0,34.00948510947364
396,139-L-8.wav,1.0,33.462473169692764
397,139-L-9.wav,1.0,34.847215185531745
398,140-L-1.wav,3.0,34.10195934940964
399,140-L-10.wav,3.0,33.63930152493704
400,140-L-11.wav,3.0,33.69185274288803
401,140-L-2.wav,3.0,30.903422643844852
402,140-L-3.wav,3.0,34.21149517620124
403,140-L-4.wav,3.0,29.91142149101642
404,140-L-5.wav,3.0,33.752070377244635
405,140-L-6.wav,3.0,35.43523652505784
406,140-L-7.wav,3.0,38.87886876862734
407,140-L-8.wav,3.0,33.292410428060464
408,140-L-9.wav,3.0,36.31311122244103
409,141-L-1.wav,3.0,31.20803414932959
410,141-L-10.wav,3.0,37.20849282546543
411,141-L-11.wav,3.0,32.96383919261341
412,141-L-12.wav,3.0,30.56671692224505
413,141-L-2.wav,1.0,41.20676615311008
414,141-L-3.wav,1.0,38.466082876740415
415,141-L-4.wav,3.0,36.504638873364776
416,141-L-5.wav,3.0,36.12992429984806
417,141-L-6.wav,1.0,35.487570738862765
418,141-L-7.wav,1.0,40.584011803615105
419,141-L-8.wav,1.0,40.523338174569005
420,141-L-9.wav,3.0,33.72712568312093
421,142-L-1.wav,3.0,33.734568778935504
422,142-L-10.wav,3.0,42.648329061233994
423,142-L-11.wav,3.0,40.57976797400364
424,142-L-2.wav,3.0,34.42523102302086
425,142-L-3.wav,3.0,31.756191061924703
426,142-L-4.wav,3.0,30.059974000740503
427,142-L-5.wav,3.0,28.710490719747142
428,142-L-6.wav,3.0,27.082714965852645
429,142-L-7.wav,3.0,30.273628981548395
430,142-L-8.wav,3.0,30.12855761909521
431,142-L-9.wav,3.0,46.08695225573725
432,143-L-1.wav,3.0,26.549692890784556
433,143-L-10.wav,3.0,29.326109100392603
434,143-L-11.wav,3.0,29.919453901908096
435,143-L-2.wav,3.0,29.97281281396898
436,143-L-3.wav,3.0,28.110187237464434
437,143-L-4.wav,3.0,29.534698331910953
438,143-L-5.wav,1.0,35.65059099865546
439,143-L-6.wav,1.0,32.187402900575016
440,143-L-7.wav,1.0,30.62456039900799
441,143-L-8.wav,1.0,35.837137489618605
442,143-L-9.wav,1.0,37.48549826345183
443,144-L-1.wav,1.0,26.97012584864199
444,144-L-10.wav,1.0,33.97916755447178
445,144-L-11.wav,1.0,25.60516015152783
446,144-L-12.wav,1.0,32.22284542885546
447,144-L-2.wav,1.0,26.70980542664592
448,144-L-3.wav,1.0,25.836738625079857
449,144-L-4.wav,1.0,33.41313933832577
450,144-L-5.wav,1.0,31.37353182786907
451,144-L-6.wav,1.0,30.939316558291814
452,144-L-7.wav,1.0,30.64697901570677
453,144-L-8.wav,1.0,28.06821026083302
454,144-L-9.wav,1.0,27.81249756628573
455,145-L-1.wav,3.0,30.532795001978496
456,145-L-10.wav,1.0,33.8152413341271
457,145-L-11.wav,1.0,30.516077926796946
458,145-L-12.wav,1.0,37.26158305505222
459,145-L-2.wav,3.0,33.10581242578937
460,145-L-3.wav,1.0,33.54599931955815
461,145-L-4.wav,1.0,32.16729607825713
462,145-L-5.wav,1.0,35.79992132142878
463,145-L-6.wav,1.0,30.62421404432911
464,145-L-7.wav,1.0,32.90634349246424
465,145-L-8.wav,1.0,30.047540203192593
466,145-L-9.wav,1.0,32.6253051063076
467,146-L-10.wav,3.0,31.837598802375652
468,146-L-11.wav,3.0,27.48163740428108
469,146-L-3.wav,3.0,54.75160983269617
470,146-L-4.wav,3.0,42.15717064813774
471,146-L-5.wav,3.0,36.151568944972205
472,146-L-6.wav,3.0,34.086007746017
473,146-L-7.wav,3.0,29.86226581246393
474,146-L-8.wav,3.0,31.415923023578845
475,146-L-9.wav,3.0,30.742393569202076
476,147-L-1.wav,1.0,36.190357066641745
477,147-L-10.wav,1.0,33.125157441403076
478,147-L-11.wav,1.0,33.73236008678464
479,147-L-12.wav,1.0,31.723150292632322
480,147-L-2.wav,1.0,34.029256624595206
481,147-L-3.wav,1.0,37.31071357011953
482,147-L-4.wav,1.0,31.4592564841222
483,147-L-5.wav,1.0,29.85520873744397
484,147-L-6.wav,1.0,31.49190393811266
485,147-L-7.wav,1.0,34.85226941129696
486,147-L-8.wav,1.0,34.968165331883064
487,147-L-9.wav,1.0,34.63507759087522
488,148-L-1.wav,1.0,36.79499156794248
489,148-L-10.wav,1.0,32.363993601569454
490,148-L-11.wav,1.0,26.675304127106422
491,148-L-2.wav,1.0,29.89313627866425
492,148-L-3.wav,1.0,31.721128620381943
493,148-L-4.wav,1.0,30.983569330989695
494,148-L-5.wav,1.0,27.92484971840594
495,148-L-6.wav,1.0,30.344975585855053
496,148-L-7.wav,1.0,31.234515189587153
497,148-L-8.wav,1.0,32.92092865948618
498,148-L-9.wav,1.0,34.690639104000624
499,149-L-1.wav,3.0,33.667837861668936
500,149-L-10.wav,3.0,34.115972079357974
501,149-L-11.wav,3.0,32.34389705695495
502,149-L-12.wav,3.0,32.50367340168596
503,149-L-2.wav,3.0,30.858111426327564
504,149-L-3.wav,3.0,34.94229520162644
505,149-L-4.wav,3.0,30.151525409314022
506,149-L-5.wav,3.0,31.234106362883537
507,149-L-6.wav,3.0,32.4693073932662
508,149-L-7.wav,3.0,28.337264238988972
509,149-L-8.wav,3.0,31.90009090110617
510,149-L-9.wav,3.0,30.393491334574453
511,150-L-1.wav,1.0,28.912965702083838
512,150-L-10.wav,1.0,31.137465378950004
513,150-L-11.wav,1.0,30.268434490650844
514,150-L-2.wav,1.0,29.012806697919114
515,150-L-3.wav,1.0,27.219033986791715
516,150-L-4.wav,1.0,29.348440534820124
517,150-L-5.wav,1.0,26.0492982798604
518,150-L-6.wav,1.0,23.82848953125271
519,150-L-7.wav,1.0,28.379983983244585
520,150-L-8.wav,1.0,30.457030023270384
521,150-L-9.wav,1.0,27.347882460796736
522,151-L-1.wav,1.0,31.65678693292122
523,151-L-10.wav,1.0,28.17080538743705
524,151-L-11.wav,1.0,31.52029798166977
525,151-L-12.wav,1.0,32.537596725453774
526,151-L-2.wav,1.0,26.624428729730262
527,151-L-3.wav,1.0,29.467302840182256
528,151-L-4.wav,1.0,35.44022173785956
529,151-L-5.wav,1.0,32.7236342728726
530,151-L-6.wav,1.0,32.39311361918995
531,151-L-7.wav,1.0,35.11978893387549
532,151-L-8.wav,1.0,30.322144963984382
533,151-L-9.wav,1.0,33.17951354938287
534,152-L-1.wav,1.0,27.978816748112195
535,152-L-10.wav,1.0,27.793148179243985
536,152-L-11.wav,1.0,27.188648979152667
537,152-L-12.wav,1.0,35.5005177825971
538,152-L-2.wav,1.0,27.495449745283334
539,152-L-3.wav,1.0,46.29295427597107
540,152-L-4.wav,1.0,27.744365244706355
541,152-L-5.wav,1.0,27.696133099154714
542,152-L-6.wav,1.0,25.342178211640988
543,152-L-7.wav,1.0,30.40466246126886
544,152-L-8.wav,1.0,28.414768338080123
545,152-L-9.wav,1.0,30.507336096289
546,153-L-1.wav,1.0,35.02214914708518
547,153-L-10.wav,1.0,34.091236219443694
548,153-L-11.wav,1.0,29.76786327436824
549,153-L-12.wav,1.0,34.342569948583794
550,153-L-2.wav,1.0,35.05749586593399
551,153-L-3.wav,1.0,33.575403718013206
552,153-L-4.wav,1.0,32.71442216143846
553,153-L-5.wav,1.0,32.12459178931536
554,153-L-6.wav,1.0,30.612959592434198
555,153-L-7.wav,1.0,33.82062346553272
556,153-L-8.wav,1.0,33.55205659934182
557,153-L-9.wav,1.0,32.103793855966785
558,154-L-1.wav,1.0,44.055145376334295
559,154-L-10.wav,1.0,31.921178142396805
560,154-L-11.wav,1.0,32.62673421583288
561,154-L-2.wav,1.0,32.95805580463815
562,154-L-3.wav,1.0,30.601116350730674
563,154-L-4.wav,1.0,31.05565102129114
564,154-L-5.wav,1.0,34.36571391643994
565,154-L-6.wav,1.0,35.62703819581944
566,154-L-7.wav,1.0,35.97466217269731
567,154-L-8.wav,1.0,35.13514410318609
568,154-L-9.wav,1.0,34.44189545771642
569,155-L-1.wav,1.0,30.43652038341374
570,155-L-10.wav,1.0,27.813448015309813
571,155-L-11.wav,1.0,38.50567474937319
572,155-L-12.wav,1.0,32.32150360494455
573,155-L-2.wav,1.0,26.50225892163063
574,155-L-3.wav,1.0,30.692577489282023
575,155-L-4.wav,1.0,34.071917702651255
576,155-L-5.wav,1.0,29.792646855968485
577,155-L-6.wav,1.0,29.785059314090375
578,155-L-7.wav,1.0,33.93558572901704
579,155-L-8.wav,1.0,29.576771402927914
580,155-L-9.wav,1.0,31.655417659214454
581,156-L-1.wav,3.0,36.07877627976683
582,156-L-10.wav,3.0,23.973182792354496
583,156-L-11.wav,3.0,33.281752131097534
584,156-L-2.wav,3.0,51.042388528519204
585,156-L-3.wav,3.0,29.552266603057404
586,156-L-4.wav,3.0,32.00323720731346
587,156-L-5.wav,3.0,37.69656291327994
588,156-L-6.wav,3.0,36.1443577772906
589,156-L-7.wav,3.0,29.977695390095715
590,156-L-8.wav,3.0,28.361295221126323
591,156-L-9.wav,3.0,39.417600791104746
592,157-L-1.wav,3.0,29.990845588333066
593,157-L-10.wav,3.0,31.83528093685994
594,157-L-11.wav,3.0,31.111825937497997
595,157-L-2.wav,3.0,35.46144402917748
596,157-L-3.wav,3.0,30.89569062963255
597,157-L-4.wav,3.0,31.20937321434589
598,157-L-5.wav,3.0,32.91904885240461
599,157-L-6.wav,3.0,30.487395348727482
600,157-L-7.wav,3.0,28.534859253893313
601,157-L-8.wav,3.0,31.85296332420513
602,157-L-9.wav,3.0,33.70825641941832
603,158-L-1.wav,3.0,35.331063085185676
604,158-L-10.wav,3.0,28.677686449582005
605,158-L-11.wav,3.0,36.75117706176427
606,158-L-2.wav,3.0,32.03171442650194
