,0,0
0,1-L-1.wav,15.403503209882548
1,1-L-2.wav,14.76820145763773
2,2-L-1.wav,17.14138939157319
3,2-L-2.wav,16.171998048887147
4,3-L-1.wav,16.020205172293057
5,3-L-2.wav,16.809172636172498
6,4-L-1.wav,53.726967296626945
7,4-L-2.wav,48.642200701172925
8,5-L-1.wav,13.062541856833219
9,5-L-2.wav,12.444963688456296
10,6-L-1.wav,22.739635187762413
11,6-L-2.wav,19.140759737383167
12,7-L-1.wav,23.361803611070133
13,7-L-2.wav,31.176226704003856
14,8-L-1.wav,54.01569460260021
15,8-L-2.wav,23.752148237777647
16,9-L-1.wav,24.08807750831838
17,9-L-2.wav,22.305544923669775
18,10-L-1.wav,37.14748206305616
19,10-L-2.wav,35.53099084382701
20,11-L-1.wav,6.63323020159657
21,11-L-2.wav,3.852936195751408
22,12-L-1.wav,40.00160499542598
23,12-L-2.wav,34.834350417406505
24,13-L-1.wav,11.596692680353806
25,13-L-2.wav,15.336972978326546
26,14-L-1.wav,11.608035149836178
27,14-L-2.wav,16.43107783074279
28,15-L-1.wav,23.72277620483881
29,15-L-2.wav,26.615700341508227
30,16-L-1.wav,4.280279871721279
31,16-L-2.wav,10.935930296428497
32,17-L-1.wav,28.048319922657868
33,17-L-2.wav,27.60114423332275
34,18-L-1.wav,23.319337278631043
35,18-L-2.wav,23.32485034607061
36,19-L-1.wav,5.352053771213826
37,19-L-2.wav,4.13218084646527
38,20-L-1.wav,21.139801009164923
39,20-L-2.wav,24.261405612490055
40,21-L-1.wav,38.67619381926888
41,21-L-2.wav,40.94911249594868
42,22-L-1.wav,43.705933111462656
43,22-L-2.wav,45.22394600391342
44,23-L-1.wav,35.465623632846004
45,23-L-2.wav,35.185784539966534
46,24-L-1.wav,11.700037834839463
47,24-L-2.wav,8.354809088756667
48,25-L-1.wav,24.4111482765406
49,25-L-2.wav,24.189415660659204
50,26-L-1.wav,24.991210992688647
51,26-L-2.wav,25.598683648705254
52,27-L-1.wav,51.31493528517767
53,27-L-2.wav,52.62875820663297
54,28-L-1.wav,52.78372706680028
55,28-L-2.wav,51.76318309468617
56,29-L-1.wav,18.542785119555134
57,29-L-2.wav,21.220305843416444
58,30-L-1.wav,7.487164829954375
59,30-L-2.wav,7.200278633869572
60,31-L-1.wav,3.2446704258645016
61,31-L-2.wav,5.643942437827691
62,32-L-1.wav,15.989319716399061
63,32-L-2.wav,17.592699229968552
64,33-L-1.wav,6.454238329305463
65,33-L-2.wav,7.299081440068338
66,34-L-1.wav,18.20186536316864
67,34-L-2.wav,20.332738186185555
68,35-L-1.wav,14.129571042091422
69,35-L-2.wav,18.961202559605667
70,36-L-1.wav,3.160469524597996
71,36-L-2.wav,4.178121576821278
72,37-L-1.wav,42.028976466362
73,37-L-2.wav,46.06483381828051
74,38-L-1.wav,40.50194484111483
75,38-L-2.wav,38.401685815143345
76,39-L-1.wav,63.293367551033406
77,39-L-2.wav,62.082449814607614
78,40-L-1.wav,43.53856990434099
79,41-L-1.wav,25.706905534017725
80,41-L-2.wav,26.48252612589366
81,42-L-1.wav,45.06091913142793
82,42-L-2.wav,43.729381351104756
83,43-L-1.wav,6.747514406759227
84,43-L-2.wav,7.204070486815731
85,44-L-1.wav,30.046867190987978
