,Leq_mean,Leq_var,Leq_std,Leq_max,Leq_10,Leq_25,Leq_median,Leq_75,Leq_90,Leq_10_90,Loudness_mean,Loudness_var,Loudness_std,Loudness_max,Loudness_10,Loudness_25,Loudness_median,Loudness_75,Loudness_90,Loudness_10_90,Roughness_mean,Roughness_var,Roughness_std,Roughness_max,Roughness_10,Roughness_25,Roughness_median,Roughness_75,Roughness_90,Roughness_10_90,Sharpness_mean,Sharpness_var,Sharpness_std,Sharpness_max,Sharpness_10,Sharpness_25,Sharpness_median,Sharpness_75,Sharpness_90,Sharpness_10_90,Fluct_mean,Fluct_var,Fluct_std,Fluct_max,Fluct_10,Fluct_25,Fluct_median,Fluct_75,Fluct_90,Fluct_10_90,Tonality_mean,Tonality_var,Tonality_std,Tonality_max,Tonality_10,Tonality_25,Tonality_median,Tonality_75,Tonality_90,Tonality_10_90,name
649,50.93274276391571,1.2357010577564094,1.1116703276516073,55.098182678222656,49.62321662902832,50.339393615722656,50.90607452392578,51.57609176635742,52.397369384765625,2.7741527557373047,6.260213520688095,0.2794618181301157,0.5288297126761371,9.937999725341797,5.617000102996826,5.894999980926514,6.247000217437744,6.545000076293945,6.865499973297119,1.248499870300293,1.2384377510510263,0.008968103867432017,0.09470079590659874,1.5721702575683594,1.1396783590316772,1.1884787678718567,1.2415608167648315,1.2898575067520142,1.335454523563385,0.19577616453170776,2.072377721355479,0.0317932630184429,0.17837014266034704,2.8568618297576904,1.8148488402366638,1.970962405204773,2.0933454036712646,2.1626086235046387,2.2558844089508057,0.44103556871414185,0.007948029788808656,5.209735122710703e-05,0.007218899127710677,0.054940711706876755,0.002749745617620647,0.004747637314721942,0.006159953773021698,0.009069905150681734,0.013058118522167206,0.010308372904546559,0.09037111148808244,0.0026407428443206964,0.051406455968997074,0.2986631989479065,0.027255318127572536,0.054106198251247406,0.08661787211894989,0.12113292515277863,0.16027966141700745,0.1330243432894349,Record106581.xls
650,50.53637372475644,3.1179560018413364,1.7658519764595528,57.50878143310547,48.503353118896484,49.71839904785156,50.554481506347656,51.56599426269531,52.416791915893555,3.9134387969970703,6.6526896790677545,1.0359104645870854,1.018159266791456,11.199999809265137,5.172000169754028,6.192999839782715,6.668000221252441,7.269000053405762,7.8125,2.6404998302459717,1.3487311471372252,0.012502171460249978,0.1118139628031538,2.4193480014801025,1.244821548461914,1.287930428981781,1.340613842010498,1.404416799545288,1.460666537284851,0.215844988822937,2.3301029821307635,0.051895814992030734,0.2278876429805303,2.896146774291992,1.9681960940361023,2.2515041828155518,2.3628017902374268,2.4812517166137695,2.5643954277038574,0.5961993336677551,0.007518050914326678,7.068074471714607e-05,0.00840840670983409,0.05947171896696091,0.001790644193533808,0.0026433352613821626,0.0045446548610925674,0.009412387851625681,0.015417608432471752,0.013626964238937944,0.0472042758266352,0.0013886182105388304,0.03727743626979102,0.17986975610256195,0.0,0.011111936531960964,0.04644177481532097,0.07114384323358536,0.0963575541973114,0.0963575541973114,Record106609.xls
651,51.536695491367894,10.264805748608497,3.2040159703135487,58.834842681884766,48.42653846740723,49.250518798828125,50.23002624511719,53.774314880371094,57.270904541015625,8.844366073608398,5.899316725951497,1.570758384542363,1.2537452525615111,9.17300033569336,4.761000156402588,5.02400016784668,5.349999904632568,6.658999919891357,8.162499904632568,3.4014997482299805,1.3128678581501758,0.03261819178505122,0.1806064495755883,1.780471682548523,1.133799970149994,1.1740979552268982,1.2488194704055786,1.4524109363555908,1.591153860092163,0.4573538899421692,1.6173175853342348,0.0033837177914034667,0.05819044463492652,1.9881922006607056,1.5506716966629028,1.5768932104110718,1.6090643405914307,1.6532742977142334,1.694014847278595,0.14334315061569214,0.0036249873644679177,5.432626949273535e-05,0.007371707481986505,0.05376705154776573,0.0016564662219025195,0.0018698739586398005,0.00222603976726532,0.002575230202637613,0.0030225012451410294,0.00136603502323851,0.03630840109588306,0.0012883037641366088,0.03590572878260808,0.20630428194999695,0.0,0.0,0.032371506094932556,0.05967056378722191,0.08452930673956871,0.08452930673956871,Record106664.xls
652,53.254248998972436,2.183485336330407,1.4777278025490532,56.21000289916992,51.241878509521484,51.903656005859375,53.361793518066406,54.4742546081543,55.07258224487305,3.8307037353515625,6.5631793619474905,0.3930100143779695,0.6271283250185976,10.939000129699707,5.692999839782715,6.008999824523926,6.669000148773193,7.013000011444092,7.264999866485596,1.5720000267028809,1.4073888568952062,0.016503263052413807,0.128466006933984,2.703677177429199,1.306004524230957,1.3634616136550903,1.40096116065979,1.4444052577018738,1.4888066053390503,0.18280208110809326,1.589003082865922,0.004649566882570127,0.06821201169804256,2.3569607734680176,1.5059912204742432,1.5478404760360718,1.5911368131637573,1.6258448362350464,1.659975528717041,0.15398430824279785,0.005082476414804106,6.580662744075621e-05,0.00811330810476102,0.05619608238339424,0.0019092985894531012,0.002199148526415229,0.0026408014819025993,0.003287504892796278,0.010897499043494463,0.008988200454041362,0.03905347124093421,0.0013579349591756218,0.03686328999584119,0.18083563446998596,0.0,0.0,0.03504496440291405,0.06395263969898224,0.08788340911269188,0.08788340911269188,Record106665.xls
653,50.58528513115282,1.5545142949738058,1.2468570481782504,53.32061767578125,48.99533462524414,49.67316818237305,50.53194046020508,51.58326721191406,52.15587043762207,3.1605358123779297,5.545761561139199,0.18629287845491338,0.4317702695766351,6.863999843597412,4.983500003814697,5.239999771118164,5.559000015258789,5.829999923706055,6.118499994277954,1.1349999904632568,1.227299157148827,0.007571977295823846,0.08701777327079087,1.4455280303955078,1.144801378250122,1.175402581691742,1.2251029014587402,1.283424973487854,1.3250524997711182,0.1802511215209961,1.6335827344677203,0.004620643784424661,0.06799952088986491,2.1358916759490967,1.5583724975585938,1.5895473957061768,1.6274493932724,1.6668000221252441,1.703723669052124,0.14535117149353027,0.004147242393776212,6.325449954223046e-05,0.007954426325953584,0.06186602637171745,0.0020807409891858697,0.002279645763337612,0.0025114186573773623,0.0029943942790850997,0.0035011748550459743,0.0014204338658601046,0.038813273360276616,0.0014163596958669633,0.03764795477936548,0.1904270350933075,0.0,0.0,0.03526999056339264,0.063200943171978,0.09119713306427002,0.09119713306427002,Record106666.xls
654,53.43178032111969,4.528763668060188,2.1281838023086856,61.016971588134766,51.05822563171387,52.206905364990234,53.38035202026367,54.33433151245117,56.2166805267334,5.158454895019531,7.138044127874951,1.210450657217175,1.1005965662130344,13.687000274658203,6.077500104904175,6.51800012588501,7.006999969482422,7.664000034332275,8.436500072479248,2.3589999675750732,1.4179775338069125,0.06614610842222768,0.257190820197039,3.985795259475708,1.257791817188263,1.3165631890296936,1.3817910552024841,1.4713669419288635,1.5707995891571045,0.31300777196884155,2.1607035385756306,0.04697030448514628,0.21680350347254645,3.054351806640625,1.936379849910736,2.051313638687134,2.147749662399292,2.275770664215088,2.424074172973633,0.48769432306289673,0.0534229736696805,0.001107702095398517,0.033286998800485794,0.13712097704410553,0.0159831615164876,0.029461564496159554,0.051719654351472855,0.06312678381800652,0.11242816597223282,0.09644500445574522,0.09206270328540607,0.0017106641106050893,0.04137490220334412,0.26446133852005005,0.04112721420824528,0.06555914878845215,0.0900343656539917,0.11777325719594955,0.1438334807753563,0.10270626656711102,Record106837.xls
655,50.38556956168185,11.04076451888207,3.3229122911498887,63.19989013671875,46.80374717712402,47.835792541503906,49.67915725708008,52.19351577758789,55.036006927490234,8.232259750366211,5.807446980730918,3.0810260931012876,1.7559101788333487,17.68000030517578,4.3454999923706055,4.623000144958496,5.202000141143799,6.6519999504089355,7.812000036239624,3.4665000438690186,1.4883151656292324,0.3864841864273032,0.6216832676195556,4.280392646789551,1.0860415697097778,1.1543340682983398,1.2733608484268188,1.474215567111969,2.287795662879944,1.201754093170166,2.069029867267269,0.12225497628444913,0.3497742879034763,3.70348858833313,1.7520329356193542,1.8205608129501343,1.9486478567123413,2.184345245361328,2.6307867765426636,0.8787538409233093,0.03959517482258962,0.002745156630624364,0.05240186166065459,0.23170174658298492,0.005554190604016185,0.008967354893684387,0.024625802412629128,0.040328022092580795,0.08676724508404732,0.08121305448003113,0.06174394721795019,0.0036704438061986276,0.060605759482196646,0.43778470158576965,0.0,0.011950957588851452,0.05157724395394325,0.08975677192211151,0.13425515592098236,0.13425515592098236,Record106843.xls
656,50.759690318894776,15.054329926881728,3.880163440820474,60.15028762817383,46.21263313293457,47.217872619628906,50.03803253173828,54.11594772338867,56.3769645690918,10.164331436157227,6.2881359385425935,6.186845234521396,2.4882226225654063,16.549999237060547,4.066999912261963,4.453000068664551,5.111000061035156,7.749000072479248,10.100500106811523,6.0335001945495605,2.6244542785134826,3.4336647232555197,1.853029176892698,7.370960235595703,0.9762003123760223,1.0393571853637695,1.412337303161621,4.404144048690796,5.4644997119903564,4.488299399614334,2.065357520911193,0.13298384916877173,0.3647993517127738,3.5370874404907227,1.6355646848678589,1.7535645961761475,2.0291733741760254,2.298729419708252,2.535070776939392,0.8995060920715332,0.01834238946707948,0.00010441681711656733,0.010219940728803398,0.05422774329781532,0.007039928110316396,0.010709481313824654,0.016392095014452934,0.025411726906895638,0.03326944634318352,0.02622951823286712,0.04929370190119669,0.003362650424879886,0.058009012015720944,0.4858751595020294,0.0,0.0,0.036923348903656006,0.07280077785253525,0.11322419345378876,0.11322419345378876,Record106848.xls
657,53.78690775015776,38.25776071944138,6.185560767946402,73.9303207397461,47.98621940612793,49.04179382324219,51.47313690185547,57.067134857177734,64.06100845336914,16.07478904724121,6.2464690408672725,6.938049530293223,2.6349556279020723,25.600000381469727,4.576500177383423,4.849999904632568,5.335999965667725,6.35699987411499,9.067500114440918,4.490999937057495,1.4985846359470627,0.1917022481028265,0.43784149415738416,3.8791751861572266,1.101914644241333,1.1660133600234985,1.351472020149231,1.7349455952644348,2.1073572635650635,1.0054426193237305,2.1771446980615528,0.2420925458438706,0.4922042019650772,4.598689079284668,1.7688778638839722,1.850540280342102,2.0147864818573,2.3087470531463623,2.7869549989700317,1.0180771350860596,0.061507055144462155,0.0023681549721048384,0.048670769356188026,0.2801048755645752,0.017680224031209946,0.028111964464187622,0.04652482643723488,0.08304861932992935,0.12737484276294708,0.10969461873173714,0.09896638184931673,0.0019335132321986542,0.043987388856073666,0.3004116415977478,0.05110836960375309,0.0678347647190094,0.09246400743722916,0.12550833821296692,0.15963293612003326,0.10852456651628017,Record106856.xls
658,51.89260325303384,14.704891767031171,3.83486624290033,61.67103576660156,46.30290412902832,48.15293884277344,52.771636962890625,54.58444595336914,56.535810470581055,10.232906341552734,6.510151602110405,3.1296084373243436,1.7696998341986965,11.446000099182129,4.107500076293945,4.894000053405762,6.645999908447266,7.736999988555908,8.770500183105469,4.663000106811523,1.3691921659521933,0.044120132996830624,0.21004953318517888,1.9844540357589722,1.0726038813591003,1.2303463816642761,1.3839569687843323,1.5048543810844421,1.6165343523025513,0.5439304709434509,1.8235155075894556,0.054119144066144265,0.2327180492893746,2.678359031677246,1.534918487071991,1.6534876823425293,1.7988625764846802,1.9909552335739136,2.1273316144943237,0.5924131274223328,0.01548538798374918,0.00030134662952296227,0.017361862839213524,0.0884723961353302,0.004382120445370674,0.005657389760017395,0.010154707357287407,0.016299642622470856,0.030626644380390644,0.02624452393501997,0.07721674628323773,0.002508003359747299,0.050097801218482695,0.331206351518631,0.0,0.043968379497528076,0.07350384443998337,0.10632780194282532,0.14125966280698776,0.14125966280698776,Record106866.xls
